offense_team_name,defense_team_name,season,week,play_uuid,gsis_play_id,game_id,gsis_game_id,gsis_old_game_id,drive_uuid,play_game_index,play_drive_index,play_quarter,play_quarter_clock_remaining,play_clock_paused,play_start_event_index,play_end_event_index,play_offense_team_id,play_offense_team_short_name,play_defense_team_id,play_defense_team_short_name,play_offense_is_home_team,play_down,play_yards_to_go,play_yardline,play_start_position,play_home_score,play_away_score,play_home_timeouts_remaining,play_away_timeouts_remaining,play_box_players,play_defensive_back_depths,play_linebacker_depths,play_shotgun,play_pre_snap_motion,play_snap_hurried,play_success,play_first_down_won,play_touchdown_won,play_yards_net,play_points_won,play_type,play_included_fake,play_qb_pressure,play_qb_hit,play_qb_sacked,play_pass_yards_air,play_pass_yards_after_catch,play_pass_outcome,play_pass_dropped,play_pass_intercepted,play_pass_interception_dropped,play_time_to_pass,play_pass_batted,play_yards_run,play_penalty_yards,play_penalty_first_down,play_penalty_down_loss,play_penalty_offset,play_return_yards,play_field_goal_result,play_extra_point_result,play_kick_yards,play_kick_hangtime,play_kick_blocked,play_kick_fair_catch,play_kick_downed,play_fumbled,play_fumble_forced,play_fumble_lost,play_fumble_out_of_bounds,play_challenged,play_action_pass,play_points_lost,play_start_position_yards,play_penalty_types,play_explosive,play_offensive_personnel,play_defensive_personnel,play_turnover_type,play_offense_penalty_accepted,play_defense_penalty_accepted,play_offense_flagged,play_defense_flagged,play_tackle_success,play_lateral_success,play_yards_gained,play_epoch_uuid,play_offense_players_left,play_offense_players_right,play_snap_y,play_down_negated,play_point_of_attack_y,play_point_of_attack_dy,play_pocket_front_x,play_pocket_back_x,play_pocket_left_y,play_pocket_right_y,play_qb_exit_pocket_x,play_qb_exit_pocket_y,play_qb_exit_pocket_clock,play_run_gap,play_qb_dropback_depth,play_run_behind_1,play_run_behind_2,play_run_at,play_receiver_screen_pass,play_derived_pressure_gaps,play_pass_air_yards_to_the_sticks,play_pass_within_pocket,play_designed_pass,play_qb_rush,play_pass_thrownaway,play_formation_into_boundary,play_blitz,play_simulated_pressure,play_drop_eight,play_pass_comp_prob,play_catch_prob_with_placement,play_catch_prob_without_placement,play_initial_formation_run_strength,play_initial_formation_pass_strength,play_initial_formation_snap_side,play_initial_formation_fib,play_formation_run_strength,play_formation_pass_strength,play_formation_fib,play_pass_location,play_initial_formation,play_formation,play_punt_snap_time,play_punt_operation_time,play_punt_hang_time,play_net_punt_yards,play_gross_punt_yards,play_punt_roll_yards,play_punt_air_yards,play_punt_return_yards,play_punt_block_point_x,play_punt_block_point_y,play_punt_outcome,play_kickoff_x,play_kickoff_y,play_kickoff_land_x,play_kickoff_land_y,play_kickoff_outcome,play_kick_hang_time,play_kickoff_return_yards,play_kickoff_return_chunk,play_kickoff_return_explosive,play_fg_snap_time,play_fg_operation_time,play_fg_attempted,play_fg_made,play_fg_kick_blocked,play_fg_length,play_xp_snap_time,play_xp_operation_time,play_xp_attempted,play_xp_made,play_xp_kick_blocked,play_motion_type,play_havoc,play_qb_scramble,play_contested_catch_attempt,play_pass_made,play_yards_after_contact,play_target_separation,play_pass_placement_displacement,play_tackle_types,play_catch_separation,play_handoff_received
Dallas Cowboys,Tampa Bay Buccaneers,2021/2022,Week 1,c47b62c8-3be8-4df7-bf72-2918ee83f421,2656.0,1502044,2021_01_DAL_TB,2021090900,4c19a0af-c8fa-4b5c-b3aa-cc5bfe2575e3,108,8,3,734000.0,True,3738,3768,1001367,DAL,1000947,TB,False,1.0,10.0,65.32,center,21,16,3,3,7,"{7.903887628080682,3.9377658903320594,16.39623937572611,2.601080757575062,7.615188715896267}","{1.216991285659276,4.813697800860666,4.867791740499456,1.1765723580877108}",True,False,True,,False,False,0.0,0,Pass,False,,False,False,-3.6899999999999977,,False,True,False,False,1.745014999999995,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,-0.2366666666666681,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",,,,False,False,,,0.0,b1814d01-f4ec-4af7-a26c-67229ee62b51,2.0,2.0,26.43,False,,,65.32,55.31999999999999,23.654876231522312,29.41448525734996,,,,,5.912133647379733,,,,,,-13.689999999999998,True,,,False,,True,,,0.7999845743,0.7010672092,0.6191883683,,,,,R,L,X,In,,Doubles Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,4.618638701258936,0.14915699782444,{},2.4589609263527703,
Dallas Cowboys,Tampa Bay Buccaneers,2021/2022,Week 1,fb13ab6f-7587-4beb-bd5a-706d144f8971,2678.0,1502044,2021_01_DAL_TB,2021090900,4c19a0af-c8fa-4b5c-b3aa-cc5bfe2575e3,109,9,3,734000.0,True,3769,3812,1001367,DAL,1000947,TB,False,2.0,10.0,65.86,center,21,16,3,3,6,"{7.080236607699717,5.514002420747303,13.175366418251699,6.330772944343565,1.0874374893216014}","{0.4381494547321978,3.7274478437236667,2.0680922419063137,-0.07306655799096973}",True,False,True,,False,False,16.17,0,Pass,False,,False,False,23.870000000000005,,False,,,,2.907348999999982,False,0.0,16.17,True,False,False,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,0.2733333333333334,{pass_interference},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",,True,,False,True,,,0.0,1ebe67ee-f721-46d9-9f72-d853a5c25e73,3.0,1.0,26.92,False,,,65.98,55.98,23.560643826214243,30.05797905926172,,,,,9.203345180080149,,,,,,13.870000000000005,,,,False,,True,,,0.4878445566,,,,,,,L,L,Y,Left,,Trey Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,{},,
Dallas Cowboys,Tampa Bay Buccaneers,2021/2022,Week 1,eed8391d-c45b-46bf-9f2a-fa8e9880ceea,2711.0,1502044,2021_01_DAL_TB,2021090900,4c19a0af-c8fa-4b5c-b3aa-cc5bfe2575e3,110,10,3,725000.0,True,3814,3858,1001367,DAL,1000947,TB,False,1.0,10.0,82.03,center,21,16,3,3,7,"{1.8659476168379285,3.9153627348335363,14.081946434245936,2.9715743506649233,8.485070537851769}","{0.4773295630870962,3.7504050550084855,3.8386834995257573,0.5777763444237394}",True,True,True,True,False,False,5.8700000000000045,0,Pass,True,,False,False,-4.280000000000001,10.150000000000006,True,False,False,False,1.2809979999999823,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,True,0,-0.326666666666668,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 2, ""TE"": 0, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",,,,False,False,True,,5.8700000000000045,afae2a25-dfa8-44b1-a08b-a8c0069fc0b2,1.0,3.0,26.15,False,,,82.02,72.02,22.979471454101738,28.73269385321578,,,,,5.990808862964215,,,,True,,-14.28,True,,,False,,,,True,0.9313272834,0.9409291148,0.9420742393,,,L,Y,R,R,Y,In,Slot Right,Slot Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flip,,,True,True,5.840000000000003,9.05172879356458,0.6081031655895239,"{""Solo assisted - Success"",""Assisted - Success""}",7.380187928491448,
Dallas Cowboys,Tampa Bay Buccaneers,2021/2022,Week 1,8c32085b-71e8-4503-a431-ed3a29c16039,2735.0,1502044,2021_01_DAL_TB,2021090900,4c19a0af-c8fa-4b5c-b3aa-cc5bfe2575e3,111,11,3,686000.0,True,3859,3892,1001367,DAL,1000947,TB,False,2.0,4.129999999999996,87.9,right,21,16,3,3,7,"{6.078516162682149,1.9549987630411465,0.5631534889148497,11.25616242709603,0.055551639856872725}","{0.01572816698920576,0.1019730876438274,3.1207357228609,0.11923077578816788}",True,False,True,True,True,False,4.390000000000001,0,Pass,False,,False,False,5.659999999999997,-1.269999999999996,True,False,False,False,1.937954000000019,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,3.303333333333331,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",,,,False,False,,,4.390000000000001,faa075f4-7967-4396-82d9-51961175187a,3.0,1.0,30.01,False,,,87.99,77.99,25.96068781545448,32.37956636018876,,,,,7.832918114840851,,,,,,1.5300000000000011,,,,False,False,True,,,0.5180985332,0.7024645209,0.8664879799,,,R,Y,L,L,Y,,Trey Left,Trey Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,4.834715497751969,0.9766491335172524,{},3.086116931630162,
Dallas Cowboys,Tampa Bay Buccaneers,2021/2022,Week 1,8fdd9ff3-4204-4ba9-894b-b8a84f26c5c3,2759.0,1502044,2021_01_DAL_TB,2021090900,4c19a0af-c8fa-4b5c-b3aa-cc5bfe2575e3,112,12,3,669000.0,True,3893,3932,1001367,DAL,1000947,TB,False,1.0,7.709999999999994,92.29,left,21,16,3,3,6,"{0.9922348282680105,4.319799992536858,6.255609940639161,1.0853055306030086,6.214593601540045}","{0.5163645034114523,3.2354126236301255,3.7779269852809705,0.6385918330387312}",True,False,True,False,False,False,2.6899999999999977,0,Rush,True,,False,False,,,,,,,0.0,,8.100000000000009,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,,0,-3.4766666666666666,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",,,,False,False,True,,2.6899999999999977,8981f5fd-e44d-464c-9f62-900260501994,2.0,3.0,23.19,False,,,92.29,82.29,20.22442427608558,26.347327823436487,,,,,,,,,,,,,False,True,,False,,,,,,,,,L,O,L,L,O,,Deuce Right H on,Deuce Left H on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,"{""Solo assisted - Success"",""Assisted - Success""}",,
Dallas Cowboys,Tampa Bay Buccaneers,2021/2022,Week 1,752c6ed9-b167-4530-91d6-9c908b66f0e5,2780.0,1502044,2021_01_DAL_TB,2021090900,4c19a0af-c8fa-4b5c-b3aa-cc5bfe2575e3,113,13,3,632000.0,True,3933,3983,1001367,DAL,1000947,TB,False,2.0,5.019999999999996,94.98,left,21,16,3,3,8,"{2.2091013798972483,7.035519593014712,1.2582395136735585,4.422027634265092}","{0.0013561226984108998,3.809427920420788,3.4261415054485553,0.42650104688179624}",False,True,True,True,False,False,3.069999999999993,0,Pass,False,,False,False,1.759999999999991,1.3100000000000025,True,False,False,False,3.491548999999964,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,-3.696666666666669,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 3, ""LB"": 4}",,,,False,False,,,3.069999999999993,5a02f6a9-7fa3-427b-8bc8-3ea6b2dc6ec8,,,22.99,False,,,,,,,,,,,,,,,,,-3.260000000000005,,,,False,,,,,0.8078102469,0.7982570529,0.9277325869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,6.390411146368809,1.1390573734452536,{},5.216327213109984,
Dallas Cowboys,Tampa Bay Buccaneers,2021/2022,Week 1,048c7bd5-721c-4b83-8a9e-ab5d90a34381,2809.0,1502044,2021_01_DAL_TB,2021090900,4c19a0af-c8fa-4b5c-b3aa-cc5bfe2575e3,114,14,3,600000.0,True,3984,4042,1001367,DAL,1000947,TB,False,3.0,1.9500000000000028,98.05,right,21,16,3,3,9,"{1.8591515306243593,4.613511619069087,0.5443006231574969,0.09227138151752001}","{-0.0043610918009022726,2.554051390683938,2.3344411333961688,0.11842519520830308}",True,False,True,False,False,False,-1.1199999999999903,0,Rush,False,,False,False,,,,,,,0.0,,4.1000000000000085,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,,0,1.6133333333333333,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 3, ""LB"": 4}",,,,False,False,True,True,-1.1199999999999903,5de5f224-1c08-4336-ab20-48f0332e228f,,,28.26,False,9.64,-18.62,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,R,X,L,R,,,Twins Pair Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,"{""Solo - Success""}",,
Dallas Cowboys,Tampa Bay Buccaneers,2021/2022,Week 1,120c6c83-7676-454f-a85f-9ceace39f0bf,2830.0,1502044,2021_01_DAL_TB,2021090900,4c19a0af-c8fa-4b5c-b3aa-cc5bfe2575e3,115,15,3,559000.0,True,4043,4047,1001367,DAL,1000947,TB,False,4.0,3.069999999999993,96.93,left,21,16,3,3,0,{},{},True,False,True,,False,False,0.0,3,Field Goal,False,,False,False,,,,,,,0.0,,0.0,0.0,,,,0.0,Success,,20.66,1.622803000000033,False,False,,False,False,False,False,False,,0,-3.6366666666666654,{},,,,,,,False,False,,,0.0,,,,23.22,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4802259999999592,1.42600699999997,True,True,False,20.66,,,,,,,,,,,,,,{},,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,15d8a6ac-28cc-440a-b4ee-771a475e9e67,2849.0,1502044,2021_01_DAL_TB,2021090900,15d8a6ac-28cc-440a-b4ee-771a475e9e67,116,1,3,555000.0,True,4050,4058,1000947,TB,1001367,DAL,True,,,65.24000000000001,,21,19,3,3,0,,,,False,False,,False,False,,0,Kickoff,False,,False,False,,,,,,,0.0,,0.0,0.0,,,,32.55,,,0.0,0.0,,,False,False,False,False,False,False,,0,0.0,{},,,,,,,False,False,True,,0.0,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.24000000000001,26.71333333333333,0.5499999999999972,47.973333333333336,Return,4.049904000000083,32.55,True,True,,,,,,,,,,,,,,,,,,,,"{""Assisted - Success"",""Solo assisted - Success""}",,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,fa0d6a35-8aca-495d-8766-bdbf88d910f0,2871.0,1502044,2021_01_DAL_TB,2021090900,15d8a6ac-28cc-440a-b4ee-771a475e9e67,117,2,3,548000.0,True,4059,4102,1000947,TB,1001367,DAL,True,1.0,10.0,33.099999999999994,right,21,19,3,3,5,"{0.7086256693109334,0.6247413032286602,13.348656712134826,3.8846795674680124,13.95289846483459}","{0.9620678208817139,2.5292883195776312}",True,True,True,,False,False,0.0,0,Pass,False,,False,False,4.530000000000001,,False,,,,2.7434939999999983,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,3.5166666666666693,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 0, ""WR"": 4}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",,,,False,False,,,0.0,712b15cb-8555-419d-8513-cde439408208,3.0,2.0,30.35333333333333,False,,,33.040000000000006,23.040000000000006,26.09593641082783,32.92667378165503,,,,,8.252551655287192,,,,,,-5.469999999999999,True,,,False,False,True,,,0.4746763706,,,,,R,Y,L,L,Y,In,Empty 3x2 Left H on F on,Empty 3x2 Left H on F on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,,,,True,,0.642987470315305,,{},,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,3b3fd657-eb1a-49f2-8386-fb5ef3257e46,2893.0,1502044,2021_01_DAL_TB,2021090900,15d8a6ac-28cc-440a-b4ee-771a475e9e67,118,3,3,544000.0,True,4103,4129,1000947,TB,1001367,DAL,True,2.0,10.0,33.099999999999994,right,21,19,3,3,6,"{4.863217015120668,3.9406365527058966,15.236853234333473,7.085355262445432,3.420997383534214}","{4.05951675343627,0.3334623898347502}",True,False,True,,False,False,0.0,0,Pass,False,,False,False,7.940000000000012,,False,True,False,False,1.6495760000000246,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,3.546666666666667,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 0, ""WR"": 4}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",,,,False,False,,,0.0,4efe1446-fa15-495f-9d95-28450ae78d4d,3.0,2.0,30.14333333333333,False,,,33.19,23.19,26.95633541873141,33.96971261195908,,,,,7.0446256818170525,,,,,,-2.059999999999988,True,,,False,False,True,,,0.6702642441000001,0.4806562066,0.7930393219,,,R,Y,L,L,Y,In,Empty 3x2 Left,Empty 3x2 Tight Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,2.587264109877484,1.2249747507601942,{},1.8308628300633591,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,2519bc28-26de-48b7-9c17-2240e442bf5c,2915.0,1502044,2021_01_DAL_TB,2021090900,15d8a6ac-28cc-440a-b4ee-771a475e9e67,119,4,3,540000.0,True,4130,4174,1000947,TB,1001367,DAL,True,3.0,10.0,32.97,right,21,19,3,3,6,"{1.8444288297339995,3.977764278189568,11.848696751195817,6.144454746108394,17.992418398312324}","{0.5475335731966879,4.46596055131792,0.8661808965192677}",True,True,True,,False,False,0.0,0,Pass,False,True,False,False,,,False,,,,3.0988539999999603,False,0.0,0.0,False,False,False,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,3.466666666666669,{holding},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 0, ""WR"": 4}","{""DB"": 5, ""DL"": 3, ""LB"": 3}",,,,True,False,,,0.0,fd29fe1b-07bc-4a65-9fa0-146fc8fa996c,3.0,1.0,30.223333333333336,False,,,32.879999999999995,22.879999999999995,26.320281400417773,33.067458164537086,22.57731451829909,29.617687458202777,537555.0,,12.65539313190922,,,,,"{""Right Open C Gap""}",,,,,True,False,,,,0.7153633237,,,,,R,Y,L,L,Y,,Trey Left Z on,Trey Left Z on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,True,,,True,,,,{},,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,31be1550-e3a8-4355-9d47-a68b3a37d711,2948.0,1502044,2021_01_DAL_TB,2021090900,15d8a6ac-28cc-440a-b4ee-771a475e9e67,120,5,3,535000.0,True,4176,4179,1000947,TB,1001367,DAL,True,4.0,10.0,32.97,,21,19,3,3,0,,,,False,False,,False,False,5.0,0,No Play: Penalty,False,,False,False,,,,,,,0.0,,0.0,5.0,False,False,False,0.0,,,0.0,0.0,,,,False,False,False,False,False,,0,0.0,{neutral_zone_infraction},,,,,True,,False,True,,,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,0f2961ad-6c19-4dc6-8277-5c96b457bdc1,2989.0,1502044,2021_01_DAL_TB,2021090900,15d8a6ac-28cc-440a-b4ee-771a475e9e67,121,6,3,535000.0,True,4180,4196,1000947,TB,1001367,DAL,True,4.0,5.0,38.02,right,21,19,3,3,0,{},{},True,False,True,,False,False,48.17,0,Punt,False,,False,False,,,,,,,0.0,,0.0,0.0,,,,10.97,,,37.2,0.0,,,False,False,False,False,False,False,,0,3.3866666666666667,{},,,,Turnover from Punt,,,False,False,True,,48.17,,,,30.073333333333338,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8226359999999886,2.001383999999973,4.258478000000025,37.2,48.17,,48.17,10.97,10.899999999999991,-0.0699999999999967,Return,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,
Dallas Cowboys,Tampa Bay Buccaneers,2021/2022,Week 1,9a050ae7-527b-437e-84c4-d0e7812be10e,3014.0,1502044,2021_01_DAL_TB,2021090900,9a050ae7-527b-437e-84c4-d0e7812be10e,122,1,3,524000.0,True,4199,4258,1001367,DAL,1000947,TB,False,1.0,10.0,24.78,left,21,19,3,3,7,"{6.842913962583111,15.531872876033383,7.445637248671474}","{0.8088442782521597,4.289040195501983,4.761111545758354,1.0589894865659417,2.304575996570861}",False,False,True,False,False,False,0.0,0,Pass,True,,False,False,23.17,,False,False,True,False,3.3846770000000106,False,0.0,10.089999999999996,False,True,True,0.0,,,0.0,0.0,,,,False,False,False,False,False,True,0,-3.546666666666667,"{illegal_blindside_block,tripping}",False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 3, ""DL"": 3, ""LB"": 5}",Turnover from Interception,True,,True,True,True,,-10.089999999999996,28d8ed3f-b1c6-4416-8abd-29ecac551f55,2.0,2.0,23.07,False,,,24.9,14.9,20.23130580437224,27.03512563059508,,,,,9.05003183137532,,,,,,13.170000000000002,True,,,False,False,True,,,0.5870053172,0.5598598123,0.7093475461000001,,,,,R,R,O,In,,Twins Pair Left Z on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,5.35837207909811,1.2549713144132018,{},1.8113935898828069,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,caa76d78-e759-471c-86d2-5406bb7acff6,3062.0,1502044,2021_01_DAL_TB,2021090900,caa76d78-e759-471c-86d2-5406bb7acff6,123,1,3,511000.0,True,4262,4302,1000947,TB,1001367,DAL,True,1.0,10.0,65.13,right,21,19,3,3,6,"{0.21939374101097542,0.29808132835694323,13.066788430883093,12.738045693950369,4.365355508838164}","{3.306859038802884,3.229489678236945}",True,True,True,True,True,False,19.790000000000006,0,Pass,False,,False,False,15.090000000000003,4.700000000000003,True,False,False,False,2.5501089999999067,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,3.5866666666666696,{},True,"{""OL"": 6, ""QB"": 1, ""RB"": 1, ""TE"": 0, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",,,,False,False,True,,19.790000000000006,3282265b-614b-4003-90ec-e8aed7f999bf,2.0,2.0,30.12333333333333,False,,,64.99000000000001,54.99000000000001,25.91372444610972,32.77838199774602,,,,,8.414454165710339,,,,,,5.090000000000003,True,,,False,False,,,,0.3068750501,0.4440425336,0.6545925736,,,,,R,L,X,In,,Doubles Right H on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,2.180000000000007,1.14658181719255,1.1684877106756406,"{""Solo - Success""}",1.3336600534541407,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,d02b86db-cba9-4ac0-8ea3-5a7c0001af81,3086.0,1502044,2021_01_DAL_TB,2021090900,caa76d78-e759-471c-86d2-5406bb7acff6,124,2,3,472000.0,True,4303,4345,1000947,TB,1001367,DAL,True,1.0,10.0,84.92,right,21,19,3,3,8,"{6.485643140502859,2.080344501589977,4.290660126781361,9.20170476108818,7.3998669327060185}","{3.2164406477169933,4.3701599528677235}",False,True,True,False,False,False,2.1799999999999926,0,Pass,False,,False,False,-1.6800000000000068,3.859999999999999,True,False,False,False,0.908621999999923,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,3.8166666666666655,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",,,,False,False,True,,2.1799999999999926,74b8e1f2-55a9-40fd-b3ec-772b36122b39,3.0,1.0,30.383333333333336,False,,,85.02,75.02,26.656381228225385,33.76311422328824,,,,,3.0451868102887403,,,,True,,-11.680000000000009,True,,,False,False,,,,0.8578236699,0.968935132,0.9423699379,,,R,Y,L,L,Y,In,Big Pair Left,Triple Pair Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Over,,,True,True,1.3499999999999943,6.094179893763776,0.2450881474082334,"{""Solo assisted - Success"",""Assisted - Success""}",6.215514464829676,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,a83df50a-08f3-446d-aab0-fcad2e21cdcc,3110.0,1502044,2021_01_DAL_TB,2021090900,caa76d78-e759-471c-86d2-5406bb7acff6,125,3,3,432000.0,True,4346,4402,1000947,TB,1001367,DAL,True,2.0,7.820000000000007,87.1,left,21,19,3,3,7,"{6.082433161551023,10.326115899996779,10.602957078065543,2.925017175247774,6.011810803474731}","{3.249995327311325,3.627101124080639}",True,True,True,False,False,False,1.9699999999999989,0,Pass,False,,False,False,-1.0899999999999892,3.059999999999988,True,False,False,False,2.1570970000000216,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,-2.9933333333333323,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",,,,False,False,True,,1.9699999999999989,be4869ef-bdee-4899-ae7b-a34fe0f4374e,1.0,3.0,23.663333333333338,False,,,87.07,77.07,20.61885484921437,26.68569926137936,,,,,8.927301380551327,,,,,,-8.909999999999997,True,,,False,False,,,,0.8815014958,0.8927406669,0.922213614,,,,,R,R,Y,In,,Triple Pair Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,2.4599999999999937,5.621107882436516,0.8528131448330286,"{""Solo - Success""}",3.638702816835381,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,dc79f521-cc01-4cef-968c-ce68dd08697d,3134.0,1502044,2021_01_DAL_TB,2021090900,caa76d78-e759-471c-86d2-5406bb7acff6,126,4,3,388000.0,True,4403,4442,1000947,TB,1001367,DAL,True,3.0,5.8500000000000085,89.07,left,21,19,3,3,9,"{3.191707996309475,0.19623782845354754,0.9023877410281216,0.78929380903881,5.863699265902412}","{0.19282023738244902,3.773596359619461}",True,False,True,False,False,True,10.930000000000009,6,Pass,False,,False,False,1.6800000000000068,9.25,True,False,False,False,2.0600290000001,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,-3.333333333333332,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 0, ""WR"": 4}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",,,,False,False,False,,10.930000000000009,d7434938-03dd-4ec0-97f3-ca54ab83ec47,2.0,3.0,23.35333333333333,False,,,89.03999999999999,79.03999999999999,20.037273714222607,27.809488684371885,,,,,9.78462648533882,,,,,,-4.170000000000002,True,,,False,False,True,,,0.5187913775,0.9063771963,0.8202258945,,,,,R,R,Y,In,,Empty 3x2 Wing Right F on H on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,0.7800000000000011,1.3713494481287962,0.0758399630801598,"{""Solo - Missed""}",2.377203417271408,
Tampa Bay Buccaneers,Dallas Cowboys,2021/2022,Week 1,7d8d4ba3-f3bd-4ce7-a770-057ad654f0af,3159.0,1502044,2021_01_DAL_TB,2021090900,caa76d78-e759-471c-86d2-5406bb7acff6,127,5,3,383000.0,True,4443,4447,1000947,TB,1001367,DAL,True,,,85.08,center,27,19,3,3,0,{},{},True,False,True,,False,False,0.0,1,Extra Point,False,,False,False,,,,,,,0.0,,0.0,0.0,,,,0.0,,Success,32.72,1.9173690000001216,False,False,,False,False,False,False,False,,0,0.4066666666666663,{},,,,,,,False,False,,,0.0,,,,27.003333333333337,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6011829999998781,1.4641189999998687,True,True,False,,,,,,,,,{},,
